plant,soil,temperature,humidity,rainfall,season,suitable
lemongrass,sandy,35.0558212221959,57.30661299389611,105.94906027824226,winter,1
tulsi,clay,35.38752187966235,69.04523566527752,224.44938901604664,summer,0
giloy,loamy,26.70641269476322,66.07719765963054,118.84301908926989,summer,0
aloe_vera,sandy,43.28312003934301,24.03628499531539,169.63072722413025,winter,0
brahmi,clay,11.240199106461615,21.893786324549158,52.34384464475458,winter,0
lemongrass,loamy,40.9849669850215,52.15550784543802,242.88752568396322,winter,1
lemongrass,loamy,31.306417598138175,84.71518018653468,41.61504808183849,monsoon,0
tulsi,sandy,10.035776437224593,71.23738182061376,113.80548741885713,winter,0
turmeric,loamy,40.785210777063945,21.535684073205786,196.1344516212344,summer,0
amla,loamy,44.82365240118782,24.899132439045538,37.45386555022013,monsoon,1
neem,sandy,42.69605312843752,83.48570587967168,221.1610395177449,winter,1
turmeric,loamy,40.246766189574316,72.26191157671602,18.483852282752657,monsoon,1
amla,clay,40.01454842744312,66.10068461792429,168.8914198368086,summer,0
giloy,clay,15.447508010660917,27.03527294162558,83.43585768171829,summer,0
tulsi,loamy,37.465234496932275,47.42692369130111,48.39709190378963,monsoon,1
ashwagandha,sandy,16.363551181323984,46.0775290566562,205.67980360161607,winter,1
neem,loamy,31.134661788429597,25.6094415365998,159.4580846006403,monsoon,1
tulsi,sandy,24.142777325720168,45.70204617002584,228.01298761254344,monsoon,0
turmeric,loamy,30.010392203734806,67.54984916818897,222.58044062798007,winter,0
aloe_vera,sandy,37.037131805451565,62.783138173626014,240.5468228231794,summer,0
tulsi,clay,29.899115269872187,88.97996520099845,36.93897557718155,monsoon,0
lemongrass,loamy,21.876039909649645,64.69471772128404,41.70357054753987,winter,0
tulsi,loamy,10.542289952592704,87.99557196868903,145.06697999903736,winter,1
amla,clay,28.818491345723285,77.79490156201949,76.10996796023937,monsoon,0
tulsi,clay,23.024046717299854,30.867678967657948,54.08245392184447,winter,0
lemongrass,sandy,23.698496041037444,35.87464195891602,201.34917957446,monsoon,1
giloy,loamy,26.765615497022875,42.531396069305515,224.27265224124022,summer,0
ashwagandha,loamy,42.4439867406348,54.84353957438369,66.72483088674409,monsoon,0
ashwagandha,clay,17.701652497567924,25.95598243812848,123.83217540303765,monsoon,0
turmeric,sandy,43.269523011410605,20.347456525511774,49.16465918540986,monsoon,1
lemongrass,loamy,15.780254250610872,41.52433572067367,41.37419726546553,monsoon,0
tulsi,sandy,41.48563307450809,44.41661821374089,135.40511353944572,winter,0
neem,clay,28.803406725161008,40.18301759679564,233.134621485417,summer,0
brahmi,clay,34.417572706927544,49.810418202081024,138.73375960711158,summer,0
aloe_vera,clay,10.662251770184023,88.24523922324154,224.19629540074658,summer,0
amla,loamy,41.82963818022532,56.233102386622946,190.24249655643663,monsoon,1
giloy,sandy,41.71660635628419,69.77322750382388,63.58781277444141,winter,0
aloe_vera,sandy,39.50920811229422,76.27545506485717,99.69628628496942,monsoon,1
tulsi,clay,32.55957431990642,28.979098398174116,88.42537720314198,summer,0
brahmi,sandy,10.981042554494346,53.8984552802887,122.01700384027059,monsoon,0
turmeric,clay,32.38394906373316,40.99102046910983,194.42391289493236,winter,0
giloy,loamy,17.737324376871452,86.00628664244371,103.84041294267934,monsoon,1
amla,loamy,35.76142891423969,47.80806530591764,234.06914175649516,monsoon,1
amla,sandy,20.013488203506398,74.4106853483733,97.49291180183465,summer,0
ashwagandha,clay,39.95520529220805,32.48551204486096,75.39650385575216,summer,0
turmeric,loamy,33.348610192852206,72.98322914362438,110.9262790233758,winter,0
giloy,sandy,33.60834032460702,71.12121148095542,38.75151921606406,monsoon,1
lemongrass,sandy,19.792048598824834,59.71679883173989,10.307511461101617,monsoon,0
ashwagandha,loamy,38.968864915326165,54.392851097988846,30.550850358276023,winter,0
tulsi,clay,38.25854250998698,43.79248023792756,171.25536248585013,monsoon,0
lemongrass,clay,12.488370069357064,36.140988967118574,97.6752680497317,summer,1
amla,sandy,25.689312639316697,84.48559091502446,204.3303270406886,winter,0
amla,sandy,33.30055517781092,32.17189548606909,25.42770014403981,winter,0
lemongrass,clay,43.64258451689365,72.76369257994293,227.65523884252778,winter,1
brahmi,sandy,16.004238876130106,83.41451587841776,218.55389216977207,winter,1
giloy,sandy,17.728109667381524,45.44346846442105,24.841462521787268,summer,0
lemongrass,loamy,43.9846008467084,26.002572010540995,210.82238054580225,winter,1
bael,sandy,13.600362048156295,77.38893420066142,105.9094854829877,summer,0
aloe_vera,clay,10.0050861920333,70.23199874456029,30.28438444395124,summer,1
giloy,sandy,17.771202209715543,23.50273534705895,147.7230271954388,winter,0
neem,sandy,24.562439954397636,60.11658038506772,65.97148892517777,winter,1
brahmi,sandy,43.67703947570199,37.063058129043625,80.558686817979,monsoon,0
tulsi,loamy,19.685981668457266,35.62891205997314,43.21790374220622,summer,0
bael,loamy,24.723450900774495,65.84055303144456,176.2316446197929,monsoon,0
aloe_vera,sandy,29.815562434931966,53.385208293931754,225.04673474355118,monsoon,0
neem,loamy,21.81301215428057,82.38084213652904,11.8500450748778,summer,1
brahmi,sandy,35.231231743195885,32.052078863899744,123.40913883059928,summer,0
amla,sandy,23.25756626024338,34.38034100752953,237.75181074571364,monsoon,0
giloy,clay,12.890252787649805,27.141971289440086,104.76203691476361,winter,0
aloe_vera,loamy,23.03975223773695,29.221584606009998,100.53164971245513,winter,0
turmeric,sandy,35.25730599520846,45.251930456813525,213.39632442135223,summer,0
turmeric,clay,38.568402640040134,71.84356540056348,20.800076940719833,monsoon,1
aloe_vera,loamy,36.60821287349255,43.34334334100167,157.44864132780737,monsoon,0
aloe_vera,loamy,33.52029327851551,68.39138848082891,219.81898537653285,summer,0
turmeric,clay,16.46204893273913,83.24663058483628,14.460468131816446,winter,0
amla,clay,28.561240386180177,30.65608323516731,44.37896461612403,summer,0
brahmi,sandy,29.028550475408505,64.91879095170717,79.39314581296809,monsoon,1
neem,loamy,12.076294156960214,21.34426057009565,26.45692715491471,monsoon,0
tulsi,loamy,33.62030596743607,59.098916806561206,72.66370997328416,monsoon,1
turmeric,sandy,24.872716501565264,21.974465636862803,29.524328131135285,monsoon,1
amla,clay,16.057461076818743,27.220402375052302,170.4950577110938,winter,0
tulsi,clay,16.778814223476548,85.7885089711615,80.45147230391554,summer,0
bael,sandy,14.342183988791994,58.88346108391589,38.52654230687257,summer,0
lemongrass,clay,25.040306564153536,31.142076733837477,195.4303238459884,monsoon,1
tulsi,loamy,16.32218013417409,21.570984751965998,91.24524348093077,monsoon,0
neem,loamy,32.14869977478598,31.339135260507803,189.61714173177737,summer,1
turmeric,clay,32.9987849029225,70.95925929491807,128.76542748713325,winter,0
ashwagandha,clay,28.09759919418729,69.53691923749673,162.7518112877535,summer,0
giloy,sandy,43.733870781327134,28.885137155227238,240.0973746741011,summer,0
giloy,sandy,24.41009477283476,41.2379171840698,176.9709849001566,winter,0
amla,clay,26.299229406796684,58.351361064612234,231.1581129874335,summer,0
neem,sandy,43.582117985716394,66.46982403183085,33.65798225268805,winter,1
ashwagandha,loamy,43.69247660722096,74.47305853933823,213.96232821142056,summer,0
turmeric,sandy,37.65106513799191,69.53194965552802,180.92877377866256,monsoon,1
brahmi,clay,17.025767556719906,84.21349768206008,216.36978575846774,winter,1
amla,clay,32.7080094842875,68.45568795390764,49.76110028972151,summer,0
neem,clay,37.267483528953036,51.965768770765465,65.25436283204397,winter,0
turmeric,loamy,16.034231379855466,45.324246710154675,14.140368138441968,monsoon,1
bael,clay,44.65336178236788,45.11835371001455,27.006772895219004,monsoon,1
lemongrass,loamy,25.45997393076426,67.38638910563888,139.98759635075407,winter,1
turmeric,clay,21.22795321648909,43.891164609011,34.32743140521705,summer,0
giloy,clay,28.86807923840645,33.11007194016988,220.78323812027827,monsoon,1
giloy,clay,28.996396907759735,79.5766762416057,249.09488935449224,monsoon,1
aloe_vera,clay,24.0628978819936,50.40402775576848,27.924399633640604,monsoon,1
turmeric,sandy,41.24711959306532,22.42616220125836,154.91327621078014,monsoon,1
ashwagandha,clay,14.115610475363553,67.14359979817363,114.89706239272738,winter,0
amla,sandy,42.80608368127493,33.21193255660302,125.12864177988135,monsoon,0
ashwagandha,sandy,33.683149140011636,76.15540950924867,37.774464494892435,summer,1
ashwagandha,loamy,14.739137105504877,74.68524740862854,137.13905644697473,winter,0
bael,clay,21.51255078244611,34.151858869871106,57.84092309594428,winter,0
giloy,loamy,39.375170706459855,39.40243556034493,133.07665095055228,monsoon,1
ashwagandha,clay,41.415355765649906,51.17279785208984,157.1207601035104,winter,0
brahmi,sandy,21.962106203857623,39.742794881811285,111.49793837915566,monsoon,0
aloe_vera,sandy,42.39984113768472,38.648180873507286,121.03174746319914,summer,0
aloe_vera,sandy,13.679623459502315,24.779504752866263,152.73130042448093,monsoon,0
amla,clay,40.81917107452752,49.937416359890534,86.50082114677353,winter,0
neem,loamy,13.831893684264498,54.40197811330754,136.62988135210614,monsoon,0
giloy,loamy,16.35048132455231,85.55734940663322,21.029104181409917,winter,0
turmeric,clay,41.573272154099854,42.43530373026003,58.999683183842194,monsoon,1
neem,loamy,40.840841416087855,53.62756091084478,71.11737807824363,summer,1
ashwagandha,clay,23.750429759270453,32.4544423980674,81.33626146643216,winter,0
tulsi,loamy,15.41955837817447,24.666243544810566,65.23052204241884,monsoon,0
amla,sandy,35.91605117349032,56.66771055364872,174.86720925238083,summer,0
lemongrass,loamy,23.34027248454107,32.396248596878735,205.06647349208816,monsoon,1
lemongrass,clay,41.52314034403201,63.477566084866716,213.92365447426056,winter,1
lemongrass,loamy,24.211344853408896,84.25085195288989,209.43800371729486,monsoon,1
aloe_vera,sandy,44.799583165324606,83.69193031932353,102.97797935957765,monsoon,0
tulsi,loamy,35.511445585189904,67.74135687365471,58.88344762303306,monsoon,1
lemongrass,clay,18.18391066379807,31.793990368487215,49.177203237080505,summer,0
aloe_vera,loamy,29.237778461897115,67.32171413720101,221.93663139671017,summer,0
ashwagandha,clay,41.23710187980575,71.42925898070638,195.640291519786,winter,0
neem,loamy,37.160976159105815,40.23490775508297,137.77689390737262,summer,1
turmeric,clay,24.2291827669789,40.69096885823002,204.55937390790328,monsoon,1
aloe_vera,loamy,10.471788552021264,66.62615045422125,22.445044699193836,summer,1
neem,sandy,28.55527809401394,66.16467133207279,59.329583406136344,monsoon,1
turmeric,sandy,17.42036329973092,80.10369881040496,118.96463546902459,winter,0
turmeric,loamy,32.514778459514034,32.94440817841742,19.09505984004514,monsoon,1
aloe_vera,loamy,44.11579140747356,75.72413418221515,122.25343540356953,summer,0
neem,sandy,35.07684410303362,50.477120585383204,83.50379861124108,monsoon,1
neem,sandy,16.034873178838666,79.348609476794,245.4696075883537,summer,0
aloe_vera,clay,27.373768047294238,82.90762574493932,116.53903953553242,summer,0
aloe_vera,loamy,18.186389005274144,56.80354760665784,137.20767759224597,summer,0
aloe_vera,loamy,34.27361492867067,77.8623516928757,17.359760030358096,winter,1
brahmi,sandy,11.87258615544351,24.67679943328117,213.13583006118296,summer,0
ashwagandha,clay,19.042883591245907,84.95002894647243,62.59108036361596,winter,0
turmeric,sandy,33.223818077506166,38.04224933161254,132.26146581431667,monsoon,1
brahmi,sandy,39.75621444531024,85.8974605776751,211.3836461456357,summer,1
neem,loamy,34.720750329301964,68.77359007461074,93.22041156768324,monsoon,1
bael,clay,38.85976196790124,79.18261079466261,171.51571338353267,summer,1
neem,loamy,18.20022934989499,39.91216232593885,73.8340698933832,monsoon,0
amla,clay,40.42523614854173,23.13725809435654,149.98067179718822,winter,0
ashwagandha,clay,12.022075911876172,47.106231015130895,158.79215831299362,summer,0
amla,loamy,34.21126655862723,22.496091045883986,58.595573404559005,monsoon,1
turmeric,clay,32.02868352658699,63.07281646790268,14.68417159514014,summer,0
bael,sandy,42.90606835541367,63.10849160867954,107.59233700840632,winter,1
bael,clay,28.55916257833435,41.01625628824502,20.758637470499856,monsoon,1
neem,sandy,39.04009913229008,35.73772062897942,124.64101266400516,summer,1
tulsi,sandy,29.71950724623183,47.23871613098527,55.489654988170535,summer,0
turmeric,loamy,32.95829360262806,32.600087093064985,119.28231952234842,winter,0
ashwagandha,sandy,25.81901684518175,52.86320194464392,61.957085247400855,monsoon,1
aloe_vera,sandy,18.86405486732366,59.51905924910617,67.06364244935297,monsoon,1
amla,loamy,20.531523235581663,22.603935148811498,209.6608772829254,monsoon,1
giloy,clay,26.527807647944385,35.33523779123941,232.0230801701493,monsoon,1
brahmi,sandy,42.39488669125768,69.4345020506702,147.40942129128487,summer,1
bael,loamy,38.96072137418069,46.870999254014606,96.89811671122487,winter,1
aloe_vera,loamy,20.206363997267495,57.1932786548034,214.56871751850178,summer,0
tulsi,sandy,38.57558209408407,45.601716101550885,93.85156904413643,monsoon,0
lemongrass,loamy,11.633068561817009,49.59889246208662,87.27685310293333,winter,1
giloy,clay,19.703652368089745,25.76778781849929,146.80176690513645,winter,0
neem,clay,35.39919238927198,52.17888211841704,159.7682171823278,summer,0
giloy,clay,31.245815973255887,20.484730426449957,131.28443025300544,summer,0
aloe_vera,clay,12.126754656036987,56.804462694103144,135.10290458158303,summer,0
amla,sandy,26.481344434310678,44.59202987544262,32.52567135553778,monsoon,0
brahmi,sandy,19.870611709074115,59.54607761092966,207.7097857421941,winter,0
lemongrass,sandy,10.825652202049309,54.54143585348231,25.02197844282658,winter,0
amla,clay,39.46553561042822,34.00908940665588,155.39752544990918,monsoon,0
giloy,clay,28.624130066113047,68.13738770257524,47.752643140711456,summer,0
neem,sandy,13.890233787235218,75.43196940968102,24.41096906102361,winter,0
ashwagandha,loamy,17.881461202930833,38.79097269753174,90.55050602357852,summer,0
ashwagandha,loamy,18.294607260475438,43.296936135069174,229.04863145692656,winter,0
tulsi,sandy,42.50387881827425,89.53431666942345,197.66400108220284,monsoon,0
lemongrass,loamy,28.094020153086262,22.45254833706305,53.12561081712275,summer,0
amla,sandy,21.401028530720033,78.47395443447908,170.9258220539025,monsoon,0
bael,clay,20.68579018800267,79.4689552744064,39.11740106884474,winter,0
tulsi,clay,43.330984293838604,54.084789110836,125.92891991030454,monsoon,0
lemongrass,loamy,25.119236063092643,77.02012108952778,131.67027899836864,summer,1
neem,sandy,16.7062533799987,24.84669776320149,89.79432750971051,monsoon,0
turmeric,loamy,31.65718360482127,49.93006666660977,105.22334982598576,winter,0
turmeric,sandy,21.662110796816624,71.28640921787256,232.0324833333264,summer,0
bael,loamy,21.467247909397326,85.22055985512056,25.87536312689986,summer,0
amla,clay,16.169455619838757,44.18549444375075,197.67769724130218,summer,0
amla,sandy,32.99693233504761,54.56907316729733,126.80956178965212,monsoon,0
aloe_vera,sandy,39.7661370121215,38.27025816174309,56.83370753804646,monsoon,1
lemongrass,clay,29.379043911404572,63.6411225771437,197.1609259533604,monsoon,1
ashwagandha,loamy,22.418115803853865,48.51638380222364,164.0193649539791,monsoon,0
aloe_vera,sandy,20.365239066258738,42.75123354247591,116.20398417395761,monsoon,0
giloy,sandy,22.225075705421602,84.34368455840524,137.50122874455673,summer,0
neem,sandy,25.671490276871257,30.436930596100073,92.49049492834254,monsoon,1
ashwagandha,sandy,13.773424756149367,61.70398330449641,33.018901488156644,monsoon,1
ashwagandha,sandy,26.14192096276485,20.259397685319225,106.23978282737258,winter,1
bael,loamy,42.45008341101144,41.239379960095434,225.52433082350169,summer,1
giloy,clay,27.447222184078573,87.95134152648613,51.4874096475492,summer,0
ashwagandha,clay,39.55751945664794,52.5468581222471,22.580160782370537,winter,0
giloy,clay,38.99837573237731,72.65751353926774,73.2452781827316,monsoon,1
tulsi,loamy,35.49078180172755,46.704140896721746,57.11375526167036,monsoon,1
turmeric,clay,26.01493182913451,82.29057583726183,128.2785774787087,winter,0
aloe_vera,clay,24.951062798490995,25.78460621381965,15.212618744611692,monsoon,1
bael,loamy,11.15868361218638,56.15521206396069,192.92138545764033,monsoon,0
brahmi,loamy,35.77341118293761,43.415004273411114,63.452121357483826,monsoon,0
turmeric,sandy,41.548944809920656,64.93090895628677,47.00492927575435,monsoon,1
brahmi,sandy,17.12803464520161,75.17622678154848,167.60461642508093,summer,1
turmeric,sandy,30.670400808524416,37.50385789994202,78.14713359541317,summer,0
amla,loamy,30.084315124941963,50.164605122868906,184.53999868478937,winter,1
turmeric,loamy,18.76902000215636,52.261723034623266,44.508694696966735,summer,0
brahmi,clay,30.56153085027844,57.45032325583036,169.3507682473485,winter,0
aloe_vera,loamy,14.488963535393752,62.58177310484755,146.02460039319448,summer,0
bael,sandy,11.250859979296298,75.00334345850081,151.2586437470461,monsoon,0
amla,sandy,39.15236687995932,51.28989796880528,99.33993644953995,winter,0
brahmi,loamy,21.003186111813953,58.82334743519862,50.94302762554538,monsoon,0
turmeric,clay,31.923720348882853,25.459591386965393,170.97546497799675,winter,0
tulsi,clay,16.219082409080496,62.1335454572269,220.33058170756007,summer,0
aloe_vera,sandy,22.16708785113428,70.85170351864923,161.50636703111283,summer,0
bael,sandy,42.242590061813715,41.972886761213985,50.77421007730329,monsoon,1
amla,clay,22.18466260455759,88.56713946687418,231.86899698436602,summer,0
giloy,clay,22.358595236292995,44.82671297312871,111.6761737507166,summer,0
neem,loamy,25.305153109169318,86.33089545940776,21.444655964509394,summer,1
giloy,sandy,23.194374934720237,81.50147818343044,144.59530807089553,winter,0
neem,sandy,27.090934557812545,65.87788242084257,86.71110150541385,winter,1
brahmi,sandy,31.916086995556007,82.92837832637996,163.54158114491608,summer,1
giloy,clay,38.59293507573247,86.59120628740268,208.88938750926107,summer,0
bael,loamy,18.690426481298616,20.606983171408114,244.8724812946839,summer,0
neem,sandy,18.818826353479206,50.03238383490611,247.6094821747704,summer,0
neem,clay,31.594288822407226,29.807231441308648,21.40736816182691,monsoon,0
bael,sandy,16.262266253497682,54.694277650297714,104.24002789164929,winter,0
tulsi,sandy,44.57425740429538,29.44149330847094,22.27126502541484,summer,0
neem,sandy,33.8683499436703,33.062522639135324,74.9559958995721,summer,1
amla,clay,34.14638190951396,84.43515670116236,199.40593742878534,monsoon,0
tulsi,loamy,18.89902057506059,53.27233260855824,84.64953177541732,monsoon,1
brahmi,sandy,13.917914684645822,36.26698837129038,153.09640314317912,winter,0
amla,clay,25.348149147166986,75.01217843707319,225.87210166866726,summer,0
bael,loamy,23.537968875460102,44.50506617062662,111.74534400454226,monsoon,0
neem,clay,25.622196578265342,23.141181595510584,61.46910680348154,summer,0
tulsi,loamy,25.671527089579683,79.40739227436846,139.04878915104706,winter,1
aloe_vera,clay,33.10909443676243,27.079009650398845,128.99032620694874,summer,0
neem,clay,14.9103949025922,39.15770202459545,226.65871847897733,summer,0
tulsi,sandy,38.05602053304736,66.88407960418513,155.17006081464277,monsoon,0
lemongrass,loamy,25.057496746873667,26.03000059507292,199.98615251812788,monsoon,1
aloe_vera,clay,16.487088972358496,78.5815724866607,70.1188304228809,monsoon,1
giloy,clay,39.51852777703138,63.147555397369906,27.625788435933003,winter,0
bael,sandy,28.122592187972526,66.86142208994856,17.41102183900919,monsoon,1
tulsi,clay,39.571654774842834,81.69654754649034,177.8016288789191,monsoon,0
ashwagandha,clay,24.382149364175575,89.62778530051777,62.914070476433935,winter,0
giloy,loamy,23.4320580107331,36.97594238242977,207.37826872584023,summer,0
aloe_vera,clay,17.430084290458012,25.89272049059749,79.49954126725383,monsoon,1
lemongrass,loamy,13.757377118178992,71.52250520631402,230.07496821055906,monsoon,1
ashwagandha,loamy,34.51589846006287,72.00045397107007,56.46452139800562,monsoon,0
ashwagandha,sandy,21.352186533497903,62.11467810410879,210.00720181906644,summer,1
neem,clay,30.64373649062061,42.92452282730857,207.58205615510963,monsoon,0
brahmi,clay,35.145402217552686,27.795135046882095,89.33200259493472,winter,0
bael,loamy,33.192781188483856,74.0274655925297,15.664858610187391,monsoon,1
bael,clay,22.822833861006494,54.76864174990244,28.57383619003155,winter,0
brahmi,loamy,26.660232572575516,46.65302842740104,32.325957166420444,summer,0
lemongrass,clay,39.78710885986211,81.7503279187975,132.75642466747408,winter,1
bael,sandy,13.486952439527537,38.781643424413886,242.85171109379036,monsoon,0
aloe_vera,loamy,24.312759092098176,44.92099049962718,71.34493285401138,summer,1
neem,loamy,12.086356716914569,75.85712343488896,117.72372377242435,summer,0
giloy,loamy,33.394737386982044,38.79119489342567,85.3689191702556,monsoon,1
giloy,loamy,10.593483427653611,69.81569447114634,176.64032843482326,winter,0
aloe_vera,sandy,31.042525155130786,62.82239773785614,17.532962407131212,summer,1
tulsi,clay,35.504334133245024,22.356747185022144,203.79976358406662,summer,0
lemongrass,clay,29.472163066084132,28.398715521184194,74.70144083572688,summer,1
amla,clay,16.538041085972363,88.68097044162747,130.26871776513406,summer,0
turmeric,loamy,44.03453701211207,53.91613516264343,11.452985820904562,winter,0
lemongrass,sandy,27.35504222963422,66.15901241153563,164.7212296785491,winter,1
brahmi,clay,39.141832238192755,67.58231971249006,205.39114440509303,summer,1
aloe_vera,clay,11.603794748757112,45.72911042895804,200.86573139060846,monsoon,0
aloe_vera,clay,15.271070745071512,76.17176910138446,87.02986157872279,winter,1
turmeric,sandy,33.489794692793915,85.69742622982963,19.19616498199055,summer,0
bael,sandy,29.644506171869693,30.30417618219979,51.85321217805543,summer,1
neem,clay,15.870326537362114,78.69081276819799,74.76271531550455,monsoon,0
amla,clay,34.24805562223521,70.26617885893344,121.57200975741196,winter,0
aloe_vera,clay,27.816127767400992,35.160398738721206,172.13630987797146,summer,0
neem,loamy,35.41202897854713,77.85692001459451,87.63650766187422,monsoon,1
brahmi,sandy,16.37702539984879,27.11583465623649,80.1192345934159,summer,0
aloe_vera,clay,33.960162147296884,24.42572070459932,102.82715340791896,summer,0
tulsi,clay,26.159968956698666,23.623140425864115,18.55597455275219,summer,0
lemongrass,sandy,28.507569602867424,77.10614313607067,241.64113744279084,monsoon,1
giloy,loamy,41.63207777996348,46.875492052479146,207.02180947199312,winter,0
giloy,sandy,36.90317776602115,32.818378899455396,171.21262244575288,monsoon,1
giloy,clay,34.516686157429774,26.936089833966225,192.19819268210478,summer,0
tulsi,clay,21.156543573407816,29.203466732412338,110.09038253668363,monsoon,0
bael,clay,25.84500818759834,32.49409693551272,55.7328912858102,monsoon,1
amla,clay,22.470382753748787,58.83090196532697,42.09351675785308,monsoon,0
giloy,clay,38.3367107730112,58.92943489406589,88.63969181993014,winter,0
giloy,sandy,12.881028563077148,56.382089472417974,35.69725860385343,winter,0
brahmi,clay,16.511703743753053,49.30327989570872,70.36872976246377,summer,0
neem,clay,29.437770030767457,70.74726529356677,196.98999587780006,monsoon,0
aloe_vera,loamy,41.676497905629866,60.985782007674,35.35708372747177,summer,1
lemongrass,sandy,10.663815555865877,28.34607015016235,181.66749988268703,winter,1
brahmi,clay,36.389754640621064,71.42519885867334,151.66772119285588,winter,1
turmeric,loamy,33.75097988837376,83.45329875315132,57.63619577849646,summer,0
amla,loamy,17.177235881072175,51.65843546194604,134.00324826055217,winter,1
amla,loamy,26.850062184432453,68.92395451778194,179.29009229246924,summer,1
bael,clay,25.641190724683725,65.27538160950782,223.09659251931416,summer,1
neem,clay,21.155343483215965,74.83991741461949,10.099601038596822,winter,0
tulsi,loamy,17.174066067628928,34.1661195861695,97.69456165736382,winter,0
giloy,loamy,27.510059769338273,57.450930290107486,14.512795267201088,summer,0
amla,sandy,25.861552965416216,67.1555928219691,168.62410648792388,summer,0
turmeric,sandy,11.470527809016492,57.02072301303539,210.0275204846289,winter,0
aloe_vera,sandy,27.359946915669703,75.7742098486666,194.74168910143254,summer,0
giloy,loamy,12.581034603921989,44.43363830918314,112.50791232328436,monsoon,1
ashwagandha,loamy,26.33026920399494,41.94751744046761,248.32142613116048,summer,0
lemongrass,clay,15.146229718588252,42.39144100765507,114.64288929703743,monsoon,1
aloe_vera,loamy,34.68787462757912,86.26716196558634,131.5512770233375,winter,0
giloy,loamy,27.65384914185078,41.30890372496556,139.57386758289695,summer,0
amla,clay,32.13531576506965,34.79392954754669,181.6065663845746,winter,0
lemongrass,loamy,35.04966562206506,75.75088868413556,193.96845562679857,winter,1
ashwagandha,loamy,17.950393095981447,78.64413100676792,22.77779553099709,winter,0
aloe_vera,sandy,21.096737005354747,78.58796323017725,248.21197305071396,monsoon,0
amla,sandy,16.018517904180484,69.51505584354464,138.42223984320088,winter,0
neem,loamy,25.917388648723833,79.33860595421264,216.70056602532088,summer,1
brahmi,loamy,24.37504512324915,66.86790210637938,220.56978541327163,winter,1
aloe_vera,clay,15.6536884465535,35.42261879109952,125.84688616227979,summer,0
brahmi,clay,31.945588009182625,76.28689333459792,202.51158450558546,monsoon,1
lemongrass,loamy,29.198029194233847,26.550803749497675,114.75060580415264,summer,1
brahmi,clay,20.308053812432515,77.54545631468307,177.98501491188492,summer,1
brahmi,loamy,36.27692834315058,28.31511564503966,15.565939391499422,summer,0
brahmi,sandy,39.601758953960065,47.97346186569725,17.979461201911853,monsoon,0
ashwagandha,sandy,43.21259779099356,45.1900334737622,55.39590564941243,winter,1
turmeric,loamy,23.04683545442438,54.534995942537144,246.74748553193004,summer,0
turmeric,clay,18.490800813883943,24.671582990040317,163.50508174625426,summer,0
ashwagandha,sandy,34.14200072859264,42.230973127618796,239.29192166680755,summer,1
lemongrass,loamy,13.10228966264977,32.110837848591046,136.8819814436204,winter,1
tulsi,loamy,22.590063932517246,66.63356086963896,234.54514880059855,monsoon,1
bael,sandy,21.40011199877538,29.781427938359972,69.17094384468668,summer,0
tulsi,clay,17.31671824805386,37.78994630860588,25.09770794655367,summer,0
brahmi,loamy,14.294559343949162,85.0081475658698,129.99373949831852,monsoon,1
tulsi,sandy,29.48117180719477,87.82977818233336,29.445106825214033,summer,0
giloy,loamy,28.27964143164051,42.90982343305632,33.272052655473786,winter,0
bael,loamy,43.522241235339344,82.03932723896645,136.71348924711683,monsoon,1
neem,clay,34.89001819750471,51.21946129865937,39.1787423541858,monsoon,0
amla,loamy,24.73614579149004,27.853273275338246,224.7521544049469,monsoon,1
turmeric,sandy,12.287896151987596,88.38682439143295,147.83062234535106,winter,0
amla,loamy,40.21674097243016,74.308736119105,192.66381334656884,monsoon,1
giloy,clay,13.93253825359099,53.026886869328095,153.6626976379569,summer,0
amla,clay,43.21107524762535,26.030756431689934,47.98847414563174,winter,0
lemongrass,loamy,41.38801441131855,23.814807241013405,110.70910976467266,monsoon,1
amla,loamy,19.7325413217654,43.97282122187079,180.38426040911895,summer,1
lemongrass,loamy,26.326659998901842,25.9586587522426,222.24192538223602,monsoon,1
aloe_vera,clay,32.22942484080132,89.0622547232844,63.20216834217107,winter,1
lemongrass,sandy,25.94108234299623,40.14766191685051,160.0405688673254,winter,1
lemongrass,clay,37.028386979128754,73.0160833424772,228.62628360646653,summer,1
amla,sandy,18.83186229841533,44.07869407807688,84.16376512057653,monsoon,0
bael,clay,22.023934503950258,56.33236223109508,152.21984636706077,monsoon,0
ashwagandha,clay,12.929454588133519,46.464784553498774,37.995500054726826,monsoon,0
amla,loamy,39.61820155387555,23.872345246916247,194.23371968670517,winter,1
ashwagandha,sandy,31.83858515099346,52.18148090497762,67.32302598909317,monsoon,1
turmeric,clay,37.22854880399096,83.30162943485763,189.94794271183042,winter,0
turmeric,loamy,43.729889091666095,66.84857083868799,170.72376667996053,summer,0
brahmi,clay,22.225466928924533,27.08749716687811,53.71477239779948,summer,0
lemongrass,loamy,42.88678711827609,84.22399617149443,219.4527186451769,monsoon,1
ashwagandha,loamy,19.11556197502138,28.80500905609614,216.18879535795335,winter,0
giloy,clay,42.879923840675296,86.87480049734194,144.71144875986593,monsoon,1
neem,clay,24.0211774686355,21.429899551925537,172.0958540239132,monsoon,0
lemongrass,clay,23.088805084173774,28.744690863921733,35.709761398338,winter,0
neem,sandy,10.132389514127183,83.55530609377803,116.12872513246054,monsoon,0
